RPLP0	RPS10
RPS11	RPL17
EIF3B	EIF3F
NDUFA2	NDUFS3
NDUFS7	NDUFV1
RPL15	RPSA
WDR33	CPSF1
RPS2	RPS27
RPS21	RPS18
MRPL3	MRPL17
RPL35	RPSA
RPL21	RPL27
RBM22	CRNKL1
PSMB5	PSMC6
VPS33A	VPS41
MRPS15	MRPL19
PSMA3	PSMD7
RPS7	RPL7
RPS16	RPS27
POLR3B	POLR3H
RPS6	RPS24
RPL36	RPL27
MRPS18A	MRPL47
RPLP2	RPSA
RPL23A	RPS5
RPL22	RPS26
RPL13	RPL23
RPL13	RPL3
RPS23	RPL26
CCT7	CCT8
SNRPE	LSM4
RPL24	RPL32
MRPL40	MRPL2
RPS27	RPS5
SNRPD1	LSM5
SNRPD2	LSM5
NDUFB5	NDUFS6
RAMP2	CALCRL
RPL23A	RPL28
NDUFS7	NDUFS4
PHF5A	SNRPE
RPL7	RPS17
RPS8	RPS19
PSMC4	PSMD7
SMARCC2	SMARCA4
EIF3H	EIF3L
RPL24	RPL29
MRPL21	MRPS16
MRPL3	MRPL46
NDUFA9	NDUFV1
DHX38	SLU7
MCM6	MCM2
RPL12	RPL36
RPL27A	RPS15
HNRNPM	HNRNPK
SNRPD2	LSM4
RPS8	RPL17
RPS16	RPL5
NCAPD2	SMC4
TRAPPC1	TRAPPC3
RPS3A	RPL9
EXOSC4	EXOSC6
LSM7	LSM1
RPL7	RPSA
NAA15	NAA10
SEL1L	SYVN1
RPS15A	RPL29
CD47	SIRPA
SNRPE	LSM6
RPS7	RPS5
PSMB1	PSMC6
PSMA5	PSMC6
RPL3	RPS28
ORC5	ORC1
PSMC4	PSMA7
RPLP2	RPS4X
POLR2E	POLR2A
MRPS11	MRPS16
RPL13A	RPL31
APITD1	FANCG
ATP6V0D2	ATP6V0C
PRPF31	SF3B1
EIF3B	EIF3M
PRPF4	NHP2L1
RPL35	RPL23A
RPL23A	RPL36
RPS17	RPS27
RPL21	RPL39
RPA3	TIMELESS
RPS17	RPSA
NPRL2	WDR59
RPS9	RPS27
INTS5	POLR2B
RPS17	RPL6
PSMD1	PSMD14
RPS21	RPS4X
RPL36A	RPL35A
POLR2D	POLR2J
NDUFS7	NDUFB10
RPL8	RPS17
POLR3B	POLR1C
RPL27A	RPL22
RPS9	RPS6
RPL10A	RPL10
RPL22	RPL5
RPL13A	RPL30
FIG4	VAC14
HNRNPM	HNRNPA1
RPL13A	RPL37A
RPS19	RPS5
PSMD10	PSMC3
MNAT1	GTF2H3
RPL8	RPL22
EDC3	DDX6
RPL35	RPS15
RPS16	RPL35
RPL17	RPL10
RPL21	RPLP1
PSMB1	PSMD6
PSMA5	PSMD6
RPS4X	RPL28
RPS25	RPL36
RPLP1	RPL22
STAG2	SMC1A
RPL30	RPL28
NAE1	UBA3
RPS9	RPL23
RPL13A	RPL6
SMARCC1	SMARCA4
LSM8	SNRPG
RPL26	RPL36
NCAPH	SMC4
RPS23	RPL35A
RPS21	RPS17
RPS9	RPL13
PSMD7	PSMC5
RPL7	RPL36
EXOSC5	EXOSC10
RPL3	RPL11
GNAI2	GNB1
RPL35	RPS13
PSMC5	PSMA7
TAF5	TAF6
ORC6	MCM7
MRPL27	MRPL1
SF3A2	SF3B3
PSMA2	PSMD14
RPL6	RPS24
ATP5B	ATP5A1
RPS26	RPL28
SNRPF	LSM5
RAD21	PDS5A
RPS25	RPL18
COG5	COG7
NDUFS3	NDUFA13
KRT1	KRT10
SNRNP40	DDX23
POLR3F	POLR2F
RPL27A	RPLP0
RPS16	RPL23A
RPL13A	RPL32
RPS18	RPL36A
PSMD2	PSMD6
UPF3B	NXF1
MRPL11	MRPS16
LSM1	LSM4
LSM7	SNRPE
RPL32	RPL30
WDR61	CDC73
NDUFS4	NDUFS2
SNRPF	RBM8A
RPS26	RPL37A
TAF11	TAF5
SNRPE	LSM5
MRPL3	MRPL47
SNRPD1	PRPF31
RPL7	RPL31
RPL21	RPSA
RPS26	RPS14
RPA3	RMI1
SNRPA1	SNRPB
RPS9	RPL36A
NOP58	HEATR1
RPL14	RPS25
RNF2	BMI1
PRPF19	BCAS2
RPL38	RPL21
RPS9	RPS19
INTS5	POLR2E
RPL19	RPLP0
RPS25	RPL26
NDUFV2	NDUFS1
CCNB1	CCNB2
CPSF3	CPSF1
RPL13	RPSA
RPL15	RPS13
LSM8	PRPF31
RPS17	RPL12
PSMD10	PSMC5
AP1B1	AP1M1
TAF5	TAF2
NDUFS7	NDUFB6
RPL5	RPL10A
ANAPC1	CDC23
RPS11	RPL14
RPL4	RPL14
SNRPA1	SART1
RPS15A	RPL17
RPL13	RPL7
RPL27A	RPL30
TIMM10	TIMM8A
RPL14	RPS18
CNOT2	CNOT7
SNRPF	LSM3
MRPL13	MRPL1
BYSL	NOP14
MRPL16	MRPL22
EXOSC2	DIS3
RPL18A	RPS24
PSMA3	PSMD4
RPLP2	RPL24
LSM8	SNRPD2
RPS11	RPL34
SNRPD1	LSM3
RPS16	RPL28
NDUFS7	NDUFA8
SNRNP200	SF3A3
RPL19	RPS14
STX6	VTI1A
PSMD11	PSMC2
RPL21	RPS24
COX5A	MT-CO2
RPL10	RPLP0
TAF12	TAF2
RPS21	RPL10A
EIF3E	EIF3K
RPS26	RPL12
EXOC4	EXOC8
NDUFS3	NDUFS8
PSMB7	PSMD4
SNRPD3	PRPF8
MNAT1	GTF2H1
RPL17	RPS15
SRP14	SRP19
LSM8	SNRPD1
NDUFS4	NDUFB8
EIF3G	EIF3C
RPL12	RPL32
RPL26	RPS10
NDUFA6	NDUFAB1
RPS13	RPL36
FBL	NOP58
CDC23	CDC27
CCNK	CDK12
IDH3A	IDH3B
MRPS16	MRPS15
RPL13	RPS24
PSMD4	PSMD6
LEO1	CDC73
RPS24	RPL26
NDUFS8	NDUFS1
NDUFB9	NDUFS2
PLK4	CEP152
RPL27A	RPL23A
RPS14	RPS28
ORC1	ORC4
RPL7	RPS4X
RPS19	RPS10
RPS26	RPL34
PSMB7	PSMD6
SNRPF	LSM2
LSM3	SNRPD2
RMI2	RMI1
RPL7	RPL23A
PSMA2	PSMD11
SUCLA2	SUCLG1
BYSL	NOC4L
WDR75	WDR36
POLR2C	INTS5
RPL4	RPL5
TAF10	TAF5
RPLP0	RPL28
RPS14	RPLP0
RPS15A	RPS14
RPL21	RPL37A
CTR9	CDC73
LSM7	SNRPF
RPL19	RPL26
MRPL17	MRPL21
LSM8	SNRPF
RPL38	RPL3
RPL17	RPL27
SNRPA1	XAB2
PSMA3	PSMC6
RBM22	XAB2
EXOSC7	DIS3L
RPS23	RPL29
RPS20	RPL18
RPL38	RPL36A
RPL4	RPL34
NDUFS3	NDUFB6
RPSA	RPL12
EXOSC1	EXOSC9
NDUFS7	NDUFA5
PSMD7	PSMB4
RPL7A	RPL14
UFD1L	NPLOC4
PSMD2	PSMD14
MRPL2	MRPL47
STAT2	IRF9
RPL14	RPL37A
ORC6	ORC1
NDUFA7	NDUFS8
SNRPD3	SART1
RPS4X	RPS24
PSMD10	PSMD11
RPL23A	RPS10
RPS9	RPL6
NDUFS2	NDUFS1
WDR75	HEATR1
NCAPH2	NCAPD3
RPS9	RPL23A
PSMD7	PSMD4
RPL35	RPL15
ORC2	ORC3
RPS16	RPL8
RPL4	RPS24
NDUFB4	NDUFS3
SNRPG	LSM3
RPL19	RPS25
MPHOSPH10	NOL6
RPL36A	RPL29
RPS26	RPS15
GOSR1	STX5
FANCC	FANCF
RPSA	RPL36
VPS51	VPS52
PSMB1	PSMD14
PSMA5	PSMD14
RPS12	RPL17
RPS7	RPL23
EXOSC5	EXOSC9
RRP9	DCAF13
RPL23A	RPL30
KRR1	DCAF13
RPL38	RPLP2
MCM2	MCM3
RPLP2	RPL6
MRPS18B	MRPS18A
RPL21	RPL24
LSM8	SNRPE
MPHOSPH10	TBL3
POLR2L	INTS5
MNAT1	GTF2H2
RPS2	RPL14
RPS14	RPL27
MRPL47	MRPL22
RPS6	RPS8
SNRPD1	LSM6
RPS18	RPL6
ANAPC5	ANAPC13
ANAPC7	ANAPC13
RPL3	RPS14
UTP15	CIRH1A
NDUFA9	NDUFS2
RPL14	RPL26
INTS3	POLR2E
MRPS25	MRPS14
ARPC1A	ARPC5
MRPL11	MRPL1
RPS2	RPL5
RPS4X	RPS28
LSM3	SNRPE
POLR2G	POLR2L
RPS4X	RPS15
EXOSC3	DIS3
NDUFB9	NDUFS4
BRE	FAM175A
RPS26	RPL26
EXOC7	EXOC8
NDUFA2	NDUFC2
SNRPD2	LSM6
RPL27A	RPL12
NDUFS7	NDUFB9
SNRPG	LSM2
NDUFS4	NDUFA6
SNRPA1	SNRPE
RPL5	RPL24
EIF3F	EIF3M
RPL26	RPS28
RPL13	RPL6
RPS12	RPL10
RPS7	RPL11
TNNT3	TNNC2
NDUFB3	NDUFS4
NDUFB10	NDUFS4
NDUFS6	NDUFS4
WBSCR22	TRMT112
PRPF31	PRPF8
RUVBL1	RUVBL2
CHMP4B	CHMP2A
NDUFB3	NDUFS8
UBE2N	UBE2V2
RPS15	RPS28
MPHOSPH6	EXOSC3
NDUFS4	NDUFA7
NDUFA9	NDUFS8
RPLP0	RPL26
RPS27	RPS14
PEX13	PEX14
EXOSC5	MPHOSPH6
RPL39	RPL31
NDUFA9	NDUFA8
PSMD11	PSMC6
RPL6	RPL28
NDUFA2	NDUFS4
RPL10A	RPL29
PSMB1	PSMC3
PSMA5	PSMC3
EED	SUZ12
RPS7	RPS6
RPS26	RPL14
RPL12	RPL13A
PSMB4	PSMD4
RPS13	RPL26
RPL31	RPL23A
ACTR2	ARPC4
RPS2	RPS21
NDUFB4	NDUFS4
PSMB7	PSMA6
RPSA	RPS27
NDUFS3	NDUFS1
RPS14	RPS18
RPL24	RPS18
RPL30	RPS15
RPL19	RPSA
RPL8	RPL37A
TUBGCP3	MZT1
RPL22	RPS15
RPS18	RPS24
RPL35	RPL36A
BRE	UIMC1
RPL4	RPS14
RPL21	RPL18
ATP6V1D	ATP6V1B2
PSMB7	PSMD14
RPLP1	RPL31
RPL24	RPL17
CCT2	CCT4
PSMA4	PSMD7
RPS15A	RPS17
SDHA	SDHD
PSMD1	PSMD4
RPS2	RPS19
RPL27A	RPS26
NDUFB5	NDUFS4
RPS15A	RPS3A
PSMB4	PSMC6
RPL24	RPS14
TRAPPC9	TRAPPC5
RPL19	RPL28
COG3	COG6
NDUFA7	NDUFA12
RPL15	RPS20
PSMD1	PSMC3
SNRPF	LSM6
RPL35A	RPS28
RPL13	RPL23A
SNRPC	SNRPE
NDUFAF1	ECSIT
RPS26	RPL9
RPL12	RPL18
POLR2C	INTS3
PSMD11	PSMD1
RPL28	RPL36
RPS21	RPS8
RPL22	RPS10
NDUFS8	NDUFV2
RPS15	RPS19
RPL35	RPS15A
TSG101	VPS37B
NDUFS2	NDUFA8
RPL18	RPS5
NUP85	SEH1L
PRPF3	SNRNP200
RPL8	RPL35A
PDS5A	SMC3
RPL30	RPL36
CPSF6	NUDT21
MED23	MED18
RPL7	RPS19
RPS3A	RPS26
MED8	MED12
RPL13A	RPL36A
RPL7A	RPS4X
SNRPA1	SNRPG
RPLP2	RPS10
RPS14	RPS24
RPL38	RPL36
MRPS18B	DAP3
MRPS7	MRPS9
SNRPA1	SNRPF
RPS21	RPL36
RPL35A	RPS5
PSMD11	PSMA5
PSMD11	PSMB1
NOL6	RRP7A
PSMD4	PSMB2
RPS14	RPL26
RPL13	RPS8
NDUFS4	NDUFA13
SNX2	VPS29
RPL3	RPL36
DCAF13	WDR46
RPL24	RPS15
RPL18A	RPL27
NOP58	WDR36
WDR75	CIRH1A
RPSA	RPL17
EXOC6	EXOC7
RPS21	RPSA
POLR2J	INTS3
RPL35	RPL26
RPS26	RPL6
NDUFB7	NDUFS4
NDUFS4	NDUFA8
RPS3A	RPSA
RPL38	RPL22
RPL38	RPS10
ARPC1A	ARPC2
PSMA4	PSMC6
RPL18A	RPL4
RPL7	RPS24
RPL35	RPL31
RPL12	RPL23A
PIK3C3	PIK3R4
RPS24	RPL27
RPS16	RPLP0
NDUFS7	NDUFA2
UQCRC1	UQCR10
RPS12	RPL36
RPS4X	RPL24
ATP5C1	ATP5A1
PSMA4	PSMD4
MPHOSPH6	EXOSC8
RPS27	RPL9
PSMA2	PSMC3
RPL3	RPL10
NDUFB7	NDUFS6
PSMB8	PSMC6
RPS4X	RPL37A
RPL23A	RPS28
XRCC2	RAD51D
RPS14	RPL30
IFT122	IFT140
RPL21	RPS10
PRPF6	PRPF31
NDUFB4	NDUFA9
RPS9	RPL10
RPL14	RPS13
UPF3B	MAGOH
RPL11	RPL26
RPL5	RPL27
SNRPD1	DDX23
RPL36A	RPS13
SEC13	NUP37
TNNC2	TNNI2
SRSF1	TRA2B
LSM7	SNRPD2
PSMB7	PSMC3
RPL15	RPL32
RPL7	RPS3A
NDUFB5	NDUFA9
SNRPG	LSM4
RPS11	RPL21
PSMD7	PSMB8
PSMD1	PSMC6
RPLP2	RPL29
RPL7	RPS25
PRPF6	SF3A3
RPS3A	RPL26
RPS27	RPS20
PTCD3	MRPS23
DDX23	SNRPD2
RPL5	RPLP0
RPS23	RPL30
MRPS9	MRPL19
RPL7	RPL24
BBS2	BBS7
TRAPPC1	TRAPPC5
RPL38	RPLP0
CDC5L	EFTUD2
SNRNP200	PRPF8
RPS15A	RPL7A
RPL29	RPS20
VPS37A	VPS28
VPS33A	VPS16
GNG2	GNB1
TBP	GTF2A1
NDC80	NUF2
MPHOSPH6	EXOSC7
EEF1G	EEF1B2
NDUFV1	NDUFS2
RPS12	RPL10A
RPL38	RPLP1
MPHOSPH6	EXOSC2
RPSA	RPL14
CDC45	MCM10
COL4A2	COL4A1
RPS12	RPS4X
SNRPD1	LSM2
RPS24	RPL18
PSMD4	PSMB8
RPSA	RPL28
NOL6	NOP14
RPS8	RPL10
PSMD1	PSMA1
RPL3	RPL34
UTP15	WDR43
PSMD11	PSMD4
PSMB7	PSMD11
RPL4	RPL21
MED7	MED14
MED30	MED18
NCF1	NCF2
CHMP5	VTA1
LSM7	SNRPD1
RPL19	RPS12
RPL7A	RPS14
STX5	SEC22B
SNRPA1	SNRPD1
EXOSC7	DIS3
FNTB	FNTA
RPS26	RPL36
MRPS11	MRPS15
PSMD11	PSMD6
RPL9	RPL28
RPL32	RPL28
RPL19	RPS24
NDUFS7	NDUFB5
RPS2	RPL26
NCBP2	RBM8A
RPL11	RPL24
SNRNP40	SNRPE
RPS3A	RPL24
NDUFS4	NDUFS5
SNRPD2	LSM2
SART1	PRPF8
MRPS9	MRPL40
RPL7	RPL37A
KIAA1429	WTAP
RPSA	RPL6
PRPF6	SF3B1
SMARCC2	SMARCD1
RPL15	RPL4
ARPC3	ARPC1A
RPA3	RPA2
RPL5	RPS5
RPL24	RPS24
SNRPA1	SNRPD2
RPL3	RPL35A
NDUFA2	NDUFS8
RPS9	RPL5
RPL35	RPL24
CASC3	EIF4A3
TAF13	TAF8
RPL14	RPL27
IMP4	IMP3
CCT6A	CCT2
DDX23	PRPF3
RPS11	RPS27
CCNT1	AFF4
PSMD7	PSMC2
RPL19	RPLP1
RPL32	RPS20
NOL6	TBL3
POLR3H	POLR3F
RPL15	RPL18
RPLP1	RPL37A
RPL23A	RPLP0
NUP214	NUP88
RPL7A	RPL35A
TERF2	TERF2IP
RPS17	RPS4X
RPS16	RPL18
SF3B3	XAB2
MRPL13	MRPL47
EXOSC3	EXOSC1
RPS18	RPS15
VPS35	VPS26A
RPS3A	RPL23A
NDUFB7	NDUFS2
RPL37A	RPL28
RPL14	RPL23A
RPL7A	RPL26
DDB2	DDB1
PSMD11	PSMD2
CRNKL1	PRPF8
RPL7A	RPS25
RPL19	RPL23A
NDUFA10	NDUFS3
NDUFV2	NDUFS2
RPL23A	RPL26
PSMD7	PSMB6
RPL28	RPL27
PSMD2	PSMC3
RPL27A	RPS10
PRPF31	PRPF4
RPS15A	RPL27
TAF4	TAF2
RPS17	RPL31
PSMD10	PSMC6
ATP5O	ATP5C1
CCT5	CCT6B
SNRPG	LSM6
PSMC4	PSMD10
SNRPD3	SF3B1
RPS3A	RPL7A
RPL5	RPS8
PSMC6	PSMB3
RPL13	RPL10A
POLR2L	POLR2B
MSH2	MSH3
PSMD7	PSMB3
SNRPD1	PRPF8
RPL6	RPL32
RPS9	RPL18
EXOC2	EXOC4
SRSF3	TRA2B
RPLP1	RPL9
RPS2	RPLP0
RPL37	RPL35A
SMARCC1	SMARCB1
CCT8	CCT4
WDR3	HEATR1
NDUFS4	NDUFA12
RPS12	RPL27
SNRPD2	PRPF8
RPS3A	RPS10
RPL12	RPS8
MPHOSPH10	UTP6
RPL38	RPL18
RPL10	RPL27
ITGAV	ITGB3
NUF2	SPC25
RPL24	RPL28
RPL14	RPS14
RPS28	RPS10
RPL7A	RPL10
RPL17	RPS20
RPL38	RPL14
RPS16	RPL6
RPL13A	RPLP0
MED20	MED12
SMARCB1	SMARCC2
RPL6	RPL29
RPS21	RPL24
WDR3	TBL3
NDUFB7	NDUFS7
PSMC4	PSMD4
PSMB6	PSMC6
RPS2	RPL12
SART1	LSM5
PSMD2	PSMC6
RPS23	RPL17
ANAPC11	CDC16
RPS24	RPL36
RPL19	RPS15A
POLR2L	POLR1B
APITD1	FANCA
FANCM	APITD1
RPS9	RPS21
ANAPC4	CDC27
RPS3A	RPLP0
RPL8	RPL29
GTF2H1	GTF2H3
RPL35	RPS23
RPL18	RPLP0
PSMD4	PSMB3
RPL13	RPS25
RPL3	RPS18
RPS3A	RPS6
ZW10	KNTC1
CDC40	BCAS2
RPSA	RPS14
RPL13	RPL27
RPS26	RPL23A
RPS4X	RPL6
PSMB6	PSMD4
COPS6	COPS5
COPS5	COPS7A
EXOC4	EXOC7
MUS81	EME2
RPL29	RPL28
NUP107	SEH1L
NOL6	WDR36
RPS27	RPS28
RPL23A	RPL9
WDR3	NOP14
RPL23A	RPL27
NDUFA10	NDUFA9
POLR2D	POLR2E
RPL18A	RPS15A
RPS15A	RPL9
RPS4X	RPL13A
NDUFS6	NDUFA5
RPS11	RPL15
RPSA	RPS4X
RPL15	RPL3
RPL12	RPL34
NDUFV2	NDUFA8
RPL23A	RPL6
SMARCC1	SMARCA2
TAF12	TAF6
CNOT3	CNOT8
RPS8	RPL23A
RPS26	RPL30
RPL8	RPS23
TUBA1A	TUBA1B
RPL3	RPS15
PRPF6	PRPF3
RPL18A	RPS11
RPS4X	RPL30
RPL21	RPL12
CENPC	MIS12
RPL3	RPL5
RPL35	RPL13
CCT8	CCT2
RPL7	RPS18
POLD1	POLD2
RPL17	RPL35A
RPS27	RPL36A
RPS21	RPS15
RPL23A	RPL36A
EIF3D	EIF3F
BYSL	LTV1
HIST1H4E	HIST1H3B
RPA3	RPA1
RPL22	RPL36A
PWP2	HEATR1
RPS8	RPL35A
UBE2M	UBA3
RPL23A	RPS13
NDUFS4	NDUFB6
RPS16	RPS3A
RPSA	RPL26
RPL8	RPL36A
RPS11	RPL27A
RPS12	RPL4
RBX1	CUL1
LSM2	SNRPE
RPS15A	RPS15
ACTR3	ARPC1B
MRPL3	MRPL22
POLR2D	POLR2B
UTP6	NOL6
RPLP2	RPS2
RNF31	RBCK1
RPL4	RPL10
RPS9	RPL31
NDUFV2	NDUFV3
POLR1C	POLR3F
HNRNPL	HNRNPH1
INTS6	INTS3
EXOSC4	EXOSC10
NDUFS6	NDUFV2
RPS15A	RPL3
NDUFS4	NDUFV1
RPS27	RPS18
POLR3B	CRCP
RPS25	RPLP0
EDC3	DCP1A
TXNL4A	NHP2L1
RPS17	RPS14
APOA1	APOA2
RPS12	RPS5
RPL13	RPL17
RPL15	RPS24
RPS27	RPL17
NDUFB9	NDUFC2
RPL6	RPL36
RPL7	RPL18
RPS3A	RPL10A
RPL19	RPS18
RPS9	RPL30
POLR2G	POLR2E
TUBGCP4	MZT1
RPL22	RPL18
RPS12	RPS17
MRPL27	MRPL40
MRPL40	MRPL41
RPS15A	RPLP2
SYF2	SNW1
PSMD4	PSMC3
NDUFS4	NDUFS8
RPS12	RPL18
BMS1	TBL3
RPL18	RPS15
SART1	SF3B1
MRPL16	MRPL19
RPSA	RPL30
ANAPC2	ANAPC11
RPL35	RPL4
DDX23	PRPF8
RPS9	RPL13A
RPSA	RPL31
ARPC1A	ARPC4
NDUFS2	NDUFA6
RPL15	RPL36
PSMD7	PSMA7
NDUFS3	NDUFB8
RPL8	RPL27
CTNNBL1	BCAS2
RPL13	RPS10
PSMB2	PSMC6
RPL26	RPS5
GPAA1	PIGK
PWP2	NOL6
RPL30	RPS10
MCM5	ORC6
PSMA6	PSMB1
UBE2S	ANAPC11
POLE2	POLE
RPL7A	RPL32
RPS12	RPS15
TSG101	VPS28
RPS12	RPS2
APITD1	FANCB
MRPS9	MRPL21
RPL35	RPL10A
RPL27A	RPSA
NDUFS3	NDUFS2
RPS14	RPS20
RPL7	RPS27
GTF2H1	GTF2H2
RPL22	RPL26
BYSL	EMG1
MRPS16	MRPS14
RPL13	RPS13
RPS15A	RPL22
POLR2C	POLR2G
CDC40	CRNKL1
CDC40	EFTUD2
RPL8	RPL4
EIF3G	EIF3F
MRPL17	MRPL22
SMARCA2	SMARCC2
RPS15A	RPL14
RPL7	RPL13A
RPS12	RPS21
GTF2E1	GTF2F2
POLR2C	POLR2D
HNRNPM	PLRG1
RPL10A	RPL13A
RPL27A	RPS24
NDUFS3	NDUFS5
EIF3C	EIF3I
EIF3D	EIF3B
PSMD11	PSMC3
CDC20	ANAPC13
NOP58	NOC4L
NDUFA10	NDUFS1
RPS12	RPL7A
RPL15	RPS10
MED4	MED18
ATP5D	ATP5E
RPL10A	RPL26
NDUFS3	NDUFV2
RPL7A	RPL13A
RPL18A	RPS10
RPS14	RPS25
RPL12	RPS4X
DDB1	CUL4B
CNOT7	CNOT6
RIOK2	LTV1
RPL7	RPL5
HNRNPA1	HNRNPA2B1
RPS15A	RPL36
RPS9	RPL12
HSPB11	IFT27
MRPL37	MRPL45
IWS1	SUPT6H
EXOSC1	EXOSC2
RPL7	RPS5
DHX15	TFIP11
RPL38	RPL7
NCSTN	APH1A
RPS12	RPS16
RPL22	RPL13A
SF3B3	SF3B2
RPL35	RPL7
RPS28	RPS5
NDUFS7	NDUFS2
RPS17	RPL7A
MRPS5	MRPS16
SKP1	CUL1
MRPS11	MRPS14
UTP3	NOP14
RPS21	RPL7A
EXOSC5	DIS3L
EBNA1BP2	BOP1
RPS24	RPS13
INTS3	INTS8
RPS12	RPS27
ARPC5	ARPC1B
NOP56	NHP2L1
RPL21	RPL6
RPS3A	RPS20
PSMD7	PSMD1
RPS15A	RPS18
RPL27A	RPL37A
RPL37A	RPS15
RPS15A	RPL34
RPL38	RPL32
MRPS9	MRPL3
NDUFA2	NDUFAB1
RPL12	RPS14
PSMC5	PSMD6
NDUFS4	NDUFA5
RPL30	RPS19
RPS3A	RPS4X
TRAPPC2	TRAPPC3
COG7	COG2
NDUFA9	NDUFB6
MRPS7	MRPL16
NDUFA9	NDUFB8
MED20	MED18
RPL7A	RPL29
RPLP2	RPL12
NDUFB10	NDUFA7
RPL7A	RPS18
RPL6	RPS13
RPL27A	RPL27
RPL36A	RPS24
PSMA6	PSMA5
RPSA	RPLP0
RPS17	RPL32
INTS3	INTS4
RPS11	RPL13
RPL12	RPL28
RPL13A	RPS8
NHP2	DKC1
RMI1	TOP3A
NHP2L1	EFTUD2
MRPL27	MRPS15
SNRNP200	SNRPE
CPSF3	CPSF2
NDUFS4	NDUFV3
RPL18A	RPL12
DDX23	EFTUD2
RPS9	RPS17
MRPL3	MRPL19
RPL7A	RPS20
FAM96B	MMS19
RPL4	RPS15
RPL30	RPS5
PRPF6	PRPF8
RPL6	RPS5
RPS12	RPS9
LSM8	EFTUD2
RPL8	RPS18
PSMA6	PSMB10
RPL14	RPLP0
RPS2	RPL35A
RPL15	RPL27
RPS17	RPL27
GOSR2	SEC22B
RPL13	RPL36
RPS4X	RPL26
RPL3	RPL26
NDUFB9	NDUFA7
TFAM	POLRMT
EXOC2	EXOC5
RPS15A	RPS21
NDUFS4	NDUFS1
RPL19	RPL13
NDUFA9	NDUFS5
RPLP2	RPL7A
SKIV2L2	EXOSC6
NDUFV2	NDUFA12
RPS24	RPS5
RPS14	RPS19
UBE2C	ANAPC11
RPS23	RPS2
RPL22	RPL35A
PRPF6	EFTUD2
PDS5A	SMC1A
RPS17	RPL13A
CDC16	FZR1
RPS26	RPL35A
RPS12	RPS18
RPS2	RPS28
MRPL13	MRPL19
RPS20	RPL26
FBL	RRP9
HEATR1	WDR36
UTP3	DIEXF
CCNH	GTF2H4
NDUFB9	NDUFV2
EXOSC5	DIS3
BUB1B	BUB1
PSMD7	PSMB2
RPL13A	RPS13
SNRNP40	PRPF8
RPL35	RPS20
KRR1	TBL3
RPS15A	RPL30
TAF12	TAF11
RPL24	RPL34
NOP10	DKC1
DLAT	PDHA1
NOL6	HEATR1
UTP18	DCAF13
RPL24	RPL37A
RPL17	RPL6
AP2M1	AP2A2
EXOSC1	EXOSC8
RPL7A	RPS5
PHF5A	SF3B1
RPL5	RPL26
RPL19	RPS21
RPS15A	RPL27A
LSM8	LSM6
RPL7	RPL14
RPL24	RPL18
PRPF3	LSM2
RPL17	RPS25
NDUFC2	NDUFA12
MT-CO2	COX6C
RPS15A	RPL26
RPS16	RPS19
WDR3	CIRH1A
LAMTOR1	LAMTOR3
SYMPK	CPSF2
RPL35	RPS11
DGCR8	DROSHA
POLR3F	CRCP
RPS15A	RPL21
SNX1	VPS29
RPL19	RPS4X
MRPS7	MRPS15
MPHOSPH10	UTP3
GTF2A2	GTF2A1
RPL7A	RPLP0
EIF4A3	UPF3B
EIF3C	EIF3M
EIF3CL	EIF3M
FANCM	FANCA
RPS9	RPS28
ATP6V1C2	ATP6V1B2
NELFB	NELFE
LSM3	LSM1
RPL3	RPS20
RPL37A	RPS10
RPL27	RPS15
EXOSC7	EXOSC1
RPL38	RPL37A
RPS11	RPL26
RPS17	RPS13
POLR2G	POLR2A
RPL31	RPLP0
RPS8	RPL6
XAB2	CWC22
RPL37	RPL15
INTS3	INTS10
RPL19	RPS26
MRPS9	MRPL17
RPS9	RPS3A
COX6A1	COX5B
RPL17	RPL32
SRP9	SRP68
RPS15A	RPL37A
NDUFB10	NDUFS6
RPLP2	RPS8
COX5B	COX7C
RPL10A	RPS14
RPL13	RPL13A
PSMA3	PSMA6
RPS8	RPL36A
RPL13A	RPS10
RPL8	RPS11
RPL12	RPS20
RPL15	RPL24
SYF2	CDC5L
COG3	COG5
NDUFA4	NDUFA6
RPL22	RPL24
RPL30	RPS20
PTCD3	MRPS31
RPS23	RPL27
FBL	NOP56
RPS21	RPL17
RPL18A	RPS26
HNRNPL	PTBP1
RPS9	RPL24
MRPS5	MRPS11
RPL9	RPS25
POLR2B	POLR2A
COG3	COG8
RPS16	RPL14
RPL8	RPS13
MED14	MED18
RPL24	RPL9
POLR2H	POLR2A
RPLP2	RPL3
RPS15A	RPL28
RPL35A	RPL36
RPL31	RPS18
VPS25	VPS36
RPS23	RPL4
AP1G1	AP1M1
RPS17	RPS20
RPS15A	RPL23A
RPS11	RPL7
POLE3	POLE4
MRE11A	RAD50
INTS3	CPSF3L
NOP56	TBL3
POU5F1	SOX2
RPS12	RPS26
RPL35A	RPL30
RPS23	RPS18
RPS9	RPLP0
RPS2	RPS3A
RPS23	RPS9
RPL18A	RPL30
MRPL4	MRPL1
EIF3I	EIF3L
RPS12	RPL15
UBE2S	CDC23
PSMD7	PSMD6
RPL8	RPS10
NDUFB5	NDUFC2
RPS11	RPLP0
RPL35	RPS24
COPS8	COPS5
ATP5C1	ATP5F1
RPL10A	RPL34
RPSA	RPL27
NCAPG2	NCAPD3
EIF3K	EIF3H
